ipa,external_version_id,bundle_id,app_version,app_build,build_timestamp,release_channel,sentry_release,bundle_member,hbc_version,react_renderer,rn_guess,confidence,has_virtual_view_mode_export,has_react_native_version_export,has_unstable_enable_logbox_export,has_experimental_layout_conformance_export,has_register_callable_module_export,has_dev_menu_export,has_set_up_dom,has_use_animated_value_export,has_segmented_control_ios_export,has_date_picker_android_export,has_picker_ios_export,has_status_bar_ios_export,has_root_tag_context_export,has_unstable_root_tag_context_export,has_platform_color_export,has_dynamic_color_ios_export,has_pressable_export,has_color_android_export,has_check_box_export,has_tv_event_handler_export,has_use_window_dimensions_export,has_native_dialog_manager_android_export,has_turbo_module_registry_export,has_virtualized_section_list_export,has_app_registry_marker,has_batched_bridge_marker,has_native_modules_marker,has_style_sheet_marker,cryptid,notes
discord-ipas/discord_013_859313116_859313116.ipa,859313116,com.hammerandchisel.discord,192.0,48123,2023-08-17T19:20:02,,,Payload/Discord.app/main.jsbundle,94,,0.71.x,medium,false,false,true,false,false,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN index marker useAnimatedValue is present; setUpDOM from 0.72 is absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_013_872164246_872164246.ipa,872164246,com.hammerandchisel.discord,264.1,71106,2025-01-31T20:01:46,ptb,discord_ios@264.1.71106+71106,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_013_874658173_874658173.ipa,874658173,com.hammerandchisel.discord,279.0,77189,2025-05-09T06:38:08,ptb,discord_ios@279.0.77189+77189,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_013_877496980_877496980.ipa,877496980,com.hammerandchisel.discord,294.0,83447,2025-08-22T19:30:34,ptb,discord_ios@294.0.83447+83447,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_013_880536879_880536879.ipa,880536879,com.hammerandchisel.discord,308.1,90154,2025-12-10T23:42:26,ptb,discord_ios@308.1.90154+90154,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_013_882881272_882881272.ipa,882881272,com.hammerandchisel.discord,318.0,94578,2026-02-27T07:43:02,ptb,discord_ios@318.0.94578+94578,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_014_844566569_844566569.ipa,844566569,com.hammerandchisel.discord,95.0,28414,2021-10-07T23:41:24,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_014_858815116_858815116.ipa,858815116,com.hammerandchisel.discord,190.0,47418,2023-08-04T14:22:38,,,Payload/Discord.app/main.jsbundle,89,,0.69.x-0.70.x,medium,false,false,true,false,false,false,false,false,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker SegmentedControlIOS, removed in 0.69, is absent; useAnimatedValue from 0.71 is absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_014_872014568_872014568.ipa,872014568,com.hammerandchisel.discord,264.0,70713,2025-01-25T00:25:24,ptb,discord_ios@264.0.70713+70713,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_014_874538126_874538126.ipa,874538126,com.hammerandchisel.discord,278.1,76944,2025-05-05T23:22:58,ptb,discord_ios@278.1.76944+76944,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_014_877297060_877297060.ipa,877297060,com.hammerandchisel.discord,293.0,82867,2025-08-15T18:42:18,ptb,discord_ios@293.0.82867+82867,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_014_880465820_880465820.ipa,880465820,com.hammerandchisel.discord,308.0,89970,2025-12-09T03:22:20,ptb,discord_ios@308.0.89970+89970,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_014_882694055_882694055.ipa,882694055,com.hammerandchisel.discord,317.0,94145,2026-02-23T04:49:46,ptb,discord_ios@317.0.94145+94145,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_015_844433627_844433627.ipa,844433627,com.hammerandchisel.discord,94.0,28267,2021-10-01T14:12:34,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_015_858658898_858658898.ipa,858658898,com.hammerandchisel.discord,188.0,46846,2023-07-21T15:47:24,,,Payload/Discord.app/main.jsbundle,89,,0.69.x-0.70.x,medium,false,false,true,false,false,false,false,false,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker SegmentedControlIOS, removed in 0.69, is absent; useAnimatedValue from 0.71 is absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_015_871925579_871925579.ipa,871925579,com.hammerandchisel.discord,264.0,70713,2025-01-25T00:25:24,ptb,discord_ios@264.0.70713+70713,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_015_874483016_874483016.ipa,874483016,com.hammerandchisel.discord,278.0,76799,2025-05-02T06:40:40,ptb,discord_ios@278.0.76799+76799,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_015_877107988_877107988.ipa,877107988,com.hammerandchisel.discord,292.0,82413,2025-08-08T06:37:50,ptb,discord_ios@292.0.82413+82413,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_015_880361152_880361152.ipa,880361152,com.hammerandchisel.discord,307.2,89702,2025-12-04T23:39:58,ptb,discord_ios@307.2.89702+89702,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_015_882654256_882654256.ipa,882654256,com.hammerandchisel.discord,317.0,94145,2026-02-23T04:49:46,ptb,discord_ios@317.0.94145+94145,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_016_844307806_844307806.ipa,844307806,com.hammerandchisel.discord,93.0,28130,2021-09-24T19:46:08,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_016_871841816_871841816.ipa,871841816,com.hammerandchisel.discord,263.0,70312,2025-01-17T07:39:52,ptb,discord_ios@263.0.70312+70312,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_016_874314461_874314461.ipa,874314461,com.hammerandchisel.discord,277.0,76383,2025-04-25T20:57:02,ptb,discord_ios@277.0.76383+76383,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_016_876910580_876910580.ipa,876910580,com.hammerandchisel.discord,291.0,81988,2025-08-01T07:15:22,ptb,discord_ios@291.0.81988+81988,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_016_880322931_880322931.ipa,880322931,com.hammerandchisel.discord,307.1,89519,2025-12-03T21:21:26,ptb,discord_ios@307.1.89519+89519,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_016_882652219_882652219.ipa,882652219,com.hammerandchisel.discord,317.0,94145,2026-02-23T04:49:46,ptb,discord_ios@317.0.94145+94145,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_017_844177696_844177696.ipa,844177696,com.hammerandchisel.discord,92.0,27895,2021-09-14T23:43:20,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_017_871679650_871679650.ipa,871679650,com.hammerandchisel.discord,262.0,69548,2025-01-08T07:39:58,ptb,discord_ios@262.0.69548+69548,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_017_874192287_874192287.ipa,874192287,com.hammerandchisel.discord,276.1,76085,2025-04-21T20:30:54,ptb,discord_ios@276.1.76085+76085,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_017_876781559_876781559.ipa,876781559,com.hammerandchisel.discord,291.0,81988,2025-08-01T07:15:22,ptb,discord_ios@291.0.81988+81988,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_017_880126085_880126085.ipa,880126085,com.hammerandchisel.discord,307.0,89215,2025-11-26T07:48:16,ptb,discord_ios@307.0.89215+89215,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_017_882458280_882458280.ipa,882458280,com.hammerandchisel.discord,316.0,93516,2026-02-13T07:39:00,ptb,discord_ios@316.0.93516+93516,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_018_844007052_844007052.ipa,844007052,com.hammerandchisel.discord,91.0,27799,2021-09-10T12:52:36,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_018_871524210_871524210.ipa,871524210,com.hammerandchisel.discord,261.0,69368,2025-01-03T07:35:18,ptb,discord_ios@261.0.69368+69368,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_018_874147721_874147721.ipa,874147721,com.hammerandchisel.discord,276.0,75975,2025-04-18T20:02:02,ptb,discord_ios@276.0.75975+75975,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_018_876724531_876724531.ipa,876724531,com.hammerandchisel.discord,290.0,81473,2025-07-25T21:17:54,ptb,discord_ios@290.0.81473+81473,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_018_880053648_880053648.ipa,880053648,com.hammerandchisel.discord,306.1,89123,2025-11-24T22:28:44,ptb,discord_ios@306.1.89123+89123,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_018_882243698_882243698.ipa,882243698,com.hammerandchisel.discord,315.0,92892,2026-02-06T07:40:44,ptb,discord_ios@315.0.92892+92892,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_019_843951157_843951157.ipa,843951157,com.hammerandchisel.discord,91.0,27799,2021-09-10T12:52:36,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_019_871304341_871304341.ipa,871304341,com.hammerandchisel.discord,260.0,69233,2024-12-20T07:41:10,ptb,discord_ios@260.0.69233+69233,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_019_873913473_873913473.ipa,873913473,com.hammerandchisel.discord,275.0,75523,2025-04-11T04:42:14,ptb,discord_ios@275.0.75523+75523,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_019_876655464_876655464.ipa,876655464,com.hammerandchisel.discord,289.2,81280,2025-07-23T22:24:28,ptb,discord_ios@289.2.81280+81280,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_019_879989346_879989346.ipa,879989346,com.hammerandchisel.discord,306.0,89054,2025-11-21T23:47:18,ptb,discord_ios@306.0.89054+89054,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_020_843865799_843865799.ipa,843865799,com.hammerandchisel.discord,89.0,27632,2021-08-30T11:36:00,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_020_871186864_871186864.ipa,871186864,com.hammerandchisel.discord,259.1,68932,2024-12-16T22:02:06,ptb,discord_ios@259.1.68932+68932,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_020_873795539_873795539.ipa,873795539,com.hammerandchisel.discord,274.0,75059,2025-04-04T18:27:04,ptb,discord_ios@274.0.75059+75059,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_020_876587534_876587534.ipa,876587534,com.hammerandchisel.discord,289.2,81280,2025-07-23T22:24:28,ptb,discord_ios@289.2.81280+81280,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_020_879951981_879951981.ipa,879951981,com.hammerandchisel.discord,305.1,88876,2025-11-20T21:41:06,ptb,discord_ios@305.1.88876+88876,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_021_843834503_843834503.ipa,843834503,com.hammerandchisel.discord,89.0,27632,2021-08-30T11:36:00,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_021_871135396_871135396.ipa,871135396,com.hammerandchisel.discord,259.0,68800,2024-12-13T20:36:18,ptb,discord_ios@259.0.68800+68800,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_022_843764890_843764890.ipa,843764890,com.hammerandchisel.discord,88.2,27527,2021-08-24T07:52:16,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_022_871016666_871016666.ipa,871016666,com.hammerandchisel.discord,259.0,68800,2024-12-13T20:36:18,ptb,discord_ios@259.0.68800+68800,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_023_843748771_843748771.ipa,843748771,com.hammerandchisel.discord,88.2,27527,2021-08-24T07:52:16,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_023_870963141_870963141.ipa,870963141,com.hammerandchisel.discord,258.0,68311,2024-12-07T01:15:18,ptb,discord_ios@258.0.68311+68311,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_024_843713142_843713142.ipa,843713142,com.hammerandchisel.discord,88.2,27527,2021-08-24T07:52:16,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
